wdId,itemLabel
Q17492995,Gwidon
Q17493832,Ioannes
Q17494560,Asher
Q17496154,Gernot
Q17496543,Esteban
Q17496650,Stefán
Q17496674,Estevo
Q17496699,Stepan
Q17496752,Stephanus
Q17496811,Szczepan
Q17497496,Adriaan
Q17497613,Adrià
Q17497662,Adrianus
Q17497761,Adrianu
Q17497882,Jozef
Q17497895,Jožef
Q17497910,Jusuf
Q17497922,Yusuf
Q17497941,Youssef
Q17498051,József
Q17501672,Alexius
Q17501693,Aleksandar
Q17501703,Alexandru
Q17501723,Alessandro
Q17501806,Aleksandr
Q17501848,Alessio
Q17501872,Iosif
Q17501985,Steven
Q17505763,Virgil
Q17505775,Harper
Q17512771,Arya
Q17512843,Arjun
Q17516106,Hendricus
Q17518355,Cees
Q17518364,Cornelius
Q17518374,Kornél
Q17518394,Kornelius
Q17518459,Kornelis
Q17518680,Nicolaas
Q17519433,Zéphirin
Q17520844,Aleksander
Q17520926,Martinus
Q17520944,Marc
Q17520946,Marek
Q17520949,Markus
Q17520952,Marko
Q17520955,Marco
Q17522194,Napoleon
Q17522212,Jodok
Q17522230,Jošt
Q17522398,Berend
Q17523707,Jörn
Q17523722,Georgios
Q17523753,Jure
Q17523781,Ferdinando
Q17523812,Jordi
Q17523941,Jord
Q17523981,Klaudian
Q17524157,Wiktor
Q17524272,Valerio
Q17524296,Ettore
Q17524917,Q17524917
Q17524981,Georgije
Q17525018,Manfredo
Q17525132,Xurxo
Q17525462,Sebastiano
Q18002868,Tomaso
Q18009501,Louis-Ferdinand
Q18009544,Jean-Louis
Q18009967,Hippolyte
Q18010027,Rodolphe
Q18010041,Teddy
Q18010304,Rurik
Q18010311,Auguste
Q18010581,Ugo
Q18011357,Fabrizio
Q18011418,Ulrich
Q18011746,Joeri
Q18012363,Hansheiri
Q18012499,Jean-Charles
Q18012507,Hansruedi
Q18012522,Duri
Q18012526,Eugen
Q18012535,Eugène
Q18012537,Eugenio
Q18012617,Hansjürg
Q18012619,Hanspeter
Q18012625,Luregn
Q18016323,Clay
Q18016458,Carlyle
Q18019961,Kosta
Q18020453,Gustave
Q18020484,Giacobbe
Q18020485,Giacomo
Q18020497,Fulvio
Q18020611,Gottlieb
Q18020865,Hans-Jürg
Q18022871,Joosef
Q18026209,Buzád
Q18028491,Rudolf
Q18028620,Tigran
Q18028739,Rudolph
Q18029644,Otto
Q18030266,Oddo
Q18030835,Coren
Q18031393,Reto
Q18031774,Eduard
Q18038748,Róbert
Q18038776,Röpke
Q18039196,Arnout
Q18039276,Arnoud
Q18039509,Rolfo
Q18039554,Gustau
Q18039577,Gustáv
Q18039679,Othmar
Q18039716,Beato
Q18039918,Davide
Q18040364,Daniele
Q18040588,Daniël
Q18042461,Andrew
Q18043221,Gonario
Q18043222,Gunnarus
Q18043415,Paul-Émile
Q18047974,Jacó
Q18048095,Jaco
Q18048119,Jacco
Q18051935,Oliviero
Q18051949,Oliwer
Q18055384,Olivér
Q18057623,Giuàn
Q18057651,Mikaelo
Q18057751,David
Q18059417,Ricardus
Q18059424,Richarzh
Q18060413,Dalmacy
Q18061028,Constantijn
Q18061171,Constantino
Q18061657,Sergio
Q18062613,Penrose
Q18062828,Iosephus
Q18062838,Husiy
Q18064323,Antony
Q18066226,Robrecht
Q18066465,Michaël
Q18066619,Nikolaz
Q18066632,Nicolás
Q18066790,Éric
Q18066804,Ericus
Q18067255,Simone
Q18069547,Valère
Q18069577,Avvakum
Q18071472,Mikeás
Q18071506,Miqueas
Q18071529,Michea
Q18071681,Harmen
Q18073734,Rick
Q18074093,Gaëtan
Q18075461,Gwenaël
Q18075656,Arturo
Q18079402,Artair
Q18079405,Arthurus
Q18081133,Chrétien
Q18081397,Renaud
Q18083285,Marjan
Q18085314,Rajmondo
Q18086143,Schuyler
Q17525467,Sebastiaan
Q17533013,Jori
Q17533493,Jeroen
Q17533877,Georgi
Q17534056,Xurde
Q17534804,Giorgi
Q17535011,Chorche
Q17536409,Jerzy
Q17539077,Frederik
Q17539144,Federico
Q17539276,Frédéric
Q17539976,Fryderyk
Q17555351,Jean-Noël
Q17560622,Michas
Q17565057,Silvan
Q17565188,Silvanus
Q17565205,Sylvio
Q17565212,Szilvánusz
Q17565214,Sylwan
Q17565219,Szilviusz
Q17565221,Silvius
Q17565222,Sylwiusz
Q17580876,Timothée
Q17596118,Giulio
Q17596178,Juliusz
Q17609880,Hardy
Q17620734,Aramis
Q17621889,Ataulfo
Q17621893,Atenagora
Q17623296,Emiel
Q17623487,Emile
Q17624213,Catalano
Q17630264,Ibrahim
Q17630285,Falco
Q17631497,Giangiacomo
Q17634438,Jamshid
Q17637292,Numa
Q17639326,Uther
Q17642702,Ezra
Q17644435,Tomasz
Q17651753,Radames
Q17652231,Secondiano
Q17688662,Christov
Q17689481,Christoph
Q17711245,Prosper
Q17715826,Vivant
Q17729718,Floriano
Q17730024,Florianus
Q17731414,Florjan
Q17735591,Florjon
Q17744639,Marteno
Q17749457,Asrat
Q17765515,Gabriele
Q17769949,Christophe-Paulin
Q17779188,Platon
Q17779993,Florin
Q17781870,Léon
Q17781879,Leone
Q17782071,Ignace
Q17782076,Barthélemy
Q17854733,Kemal
Q17856012,Julian
Q17863942,Danny
Q17865069,Ali
Q17978544,Didier
Q17983455,Quintus
Q17984018,García
Q17993030,Diocle
Q17993033,Diogene
Q17993204,Erardo
Q17995358,Ksatri
Q17996702,Ribhu
Q17997608,Abraham
Q18000299,Orso
Q18000301,Ursus
Q18001587,Christiaan
Q18001597,Christian
Q18001641,Kristián
Q18001644,Christianus
Q18001647,Cristián
Q18001648,Octave
Q18001656,Kristjan
Q18001667,Jürg
Q18001803,Krisztián
Q18001806,Cristian
Q18001836,Pierre-Alain
Q18001848,Thierry
Q18001869,Flurin
Q18001873,Emmanuel
Q18001876,Gion
Q18002157,Halvard
Q18002399,Martin
Q18002404,Martín
Q18002424,Márton
Q18002623,Patrick
Q18002626,Patrizio
Q18002628,Patricio
Q18002630,Patrik
Q18002637,Patryk
Q18002640,Gwynn
Q18086526,Johann Baptist
Q18086577,Berndt
Q18086583,Bernt
Q18086754,Jeppe
Q18086783,Achilles
Q18086818,Gaston
Q18086961,Gommaar
Q18087194,Viktoro
Q18087246,Efrem
Q18089653,Olof
Q18091380,Alojz
Q18091381,Aloïs
Q18091397,Reinhold
Q18091406,Andres
Q18091487,Frederig
Q18091488,Freerk
Q18091814,Matthieu
Q18093832,Caomhan
Q18093833,Coemgenus
Q18094029,Hans-Adam
Q18094568,Larry
Q18095344,Sebastián
Q18096649,Julião
Q18097303,Julijan
Q18104420,Massimo
Q18105736,Bob
Q18107343,Jacint
Q18107466,Adamo
Q18107469,Adán
Q18107472,Gabriël
Q18107476,Washington
Q18108530,Lisàndar
Q18108537,Aleksandro
Q18108548,Aleksanteri
Q18108561,Lissander
Q18108562,Alissandru
Q18109457,Magnus
Q18110561,Magno
Q18111274,Chul-soon
Q18111495,Dae-hyun
Q18111651,Magnús
Q18111689,Deok-su
Q18111936,Do-won
Q18111985,Dong-chan
Q18111988,Dong-geun
Q18111992,Dong-ha
Q18111995,Dong-hoon
Q18112000,Dong-joo
Q18113495,Benon
Q18113526,Gian-Reto
Q18114717,Placide
Q18114894,Ruben
Q18114941,Jáchym
Q18114953,Ioachimus
Q18114959,Akim
Q18115086,Joaquim
Q18115390,Edvin
Q18115417,Edvino
Q18115541,Marc-André
Q18115751,Fernando
Q18115844,Ferdinant
Q18116891,Giles
Q18116924,Egyed
Q18118122,Allen
Q18118506,Alano
Q18121213,Jochen
Q18121215,Teófilo
Q18125428,Han-bin
Q18125429,Han-jae
Q18125618,Hisamoto
Q18125818,Hyun-wook
Q18125822,Hyung-min
Q18125824,Hyung-won
Q18125878,Ilir
Q18125915,In-sik
Q18126135,Jae-beom
Q18126138,Jae-geun
Q18126140,Jae-hyun
Q18126142,Jae-joon
Q18126144,Jae-woong
Q18126146,Jae-yoon
Q18126281,Ji-woon
Q18126290,Jin-hyuk
Q18126291,Jin-sun
Q18126349,Jong-il
Q18126357,Joo-hwan
Q18126359,Joon-tae
Q18126387,Jun-seok
Q18126396,Jung-il
Q18126398,Jung-mo
Q18126400,Jung-sik
Q18126555,Kang-min
Q18126804,Ki-ha
Q18126806,Ki-jung
Q18126809,Ki-moon
Q18126810,Ki-tae
Q18126812,Ki-woo
Q18127048,Kwang-hwan
Q18127059,Kyu-chul
Q18127060,Kyung-hwan
Q18127062,Kyung-seok
Q18127753,Man-sik
Q18127754,Man-soo
Q18128060,Min-seok
Q18128175,Moon-sik
Q18128376,Myung-yong
Q18128941,Oh-seong
Q18130730,Wladimir
Q18130785,Gianfrancesco
Q18130791,Vladimirus
Q18130894,Eduardo
Q18130901,Eetu
Q18130902,Eduardus
Q18130907,Edvárd
Q18130908,Eide
Q18130910,Eduardas
Q18130926,Edvard
Q18131014,Sérgio
Q18132297,Steffan
Q18133228,Maximilian
Q18133941,Maximillian
Q18142236,Ferenc
Q18142989,Cédric
Q18145211,Adrien
Q18145313,Hugó
Q18145318,Huw
Q18145331,Gellért
Q18145372,Niklaus
Q18145465,Edgár
Q18145466,Edgarus
Q18145725,Caspar
Q18145727,Pierre-Yves
Q18145728,Philipp
Q18145734,Théodore
Q18145769,Oskar
Q18145815,Walther
Q18145823,Xaver
Q18145837,Adolf
Q18145855,Donat
Q18145860,Dietrich
Q18145953,Donát
Q18145956,Donatus
Q18145967,Óscar
Q18145969,Oszkár
Q18146061,Gaspard
Q18147130,Abele
Q18147196,Dominic
Q18147377,Alfréd
Q18147383,Alfreð
Q18147681,Dárius
Q18147694,Darío
Q18156180,Ralph
Q18156181,Jules-Henri
Q18156186,Konrad
Q18156200,Koenraad
Q18156205,Conrado
Q18156206,Konrád
Q18156208,Zeno
Q18156264,Gregor
Q18156274,Hans-Peter
Q18156278,Zénó
Q18156749,Jean-Marc
Q18158978,Sebastianus
Q18171074,Fernão
Q18171078,Jacques-Simon
Q18171082,Yvan
Q18171083,Gerold
Q18171804,Alec
Q18171856,Kaspar
Q18171892,Boniface
Q18175298,Conan
Q18175374,Bastien
Q18175382,Simón
Q18175519,Oskari
Q18175793,Jérôme
Q18176264,Casimir
Q18176270,Wilfrid
Q18176338,Fausto
Q18176389,Renward
Q18176390,Cäsar
Q18176393,Pankraz
Q18176602,Sigfrido
Q18177026,Dieter
Q18177136,Felix
Q18177141,Paul-René
Q18177144,Hans-Rudolf
Q18177146,Kajetan
Q18177147,Imre
Q18177149,Imrich
Q18177151,Americo
Q18177157,Cyrill
Q18177159,Édgar
Q18177167,Cyprien
Q18177178,Claus
Q18177180,Armando
Q18177234,Basilius
Q18177254,Séverin
Q18177257,Henri-Louis
Q18177259,Firmin
Q18177260,François-Jean
Q18177262,Gilberto
Q18177267,Gotthard
Q18177282,Guntram
Q18177306,Andrea
Q18177330,Louis-Samuel
Q18177332,Innozenz
Q18177333,Ignaz
Q18177338,Reinhard
Q18177348,Melchior
Q18179742,Jost
Q18179743,Willi
Q18179872,Emanuele
Q18180064,Rico
Q18180067,Bixio
Q18180076,Philippe-Henri
Q18180121,Clement
Q18180124,Kliment
Q18180135,Clem
Q18180151,Clément
Q18180166,Clemens
Q18180180,Wendel
Q18180401,Albrecht
Q18180478,Jean-Nils
Q18180630,Huldrych
Q18180635,Isidor
Q18180798,Wysel
Q18180801,Alfons
Q18180808,Alfonso
Q18180827,Etienne
Q18180854,Móric
Q18180859,Mořic
Q18180914,Louis-Philippe
Q18180922,Mavricij
Q18180924,Mauritius
Q18180929,Herkules
Q18180930,Hieronymus
Q18180933,Hercule
Q18180935,Hércules
Q18180958,Grytzko
Q18180961,Dumeni
Q18180968,Remo
Q18181286,Leonz
Q18181294,Josias
Q18181297,Gustavus
Q18181675,Maurus
Q18181922,Virgile
Q18182025,Virgilius
Q18182229,Lothair
Q18182609,Jeannot
Q18182610,Gioele
Q18182611,Steivan
Q18182616,Curt
Q18182618,Isbrand
Q18182619,Alexandre-Félix
Q18182624,Román
Q18182625,Romano
Q18182626,Romanus
Q18182631,Sylvius
Q18182685,Reinhart
Q18182706,Dante
Q18182937,Hilarin
Q18184582,Raffaele
Q18186620,Raffaello
Q18188066,Ruedi
Q18190198,Hans-Ruedi
Q18190437,Adalberto
Q18190444,Balthasar
Q18190446,Baldassarre
Q18190448,Guillaume
Q18190891,Vitale
Q18190918,Lionello
Q18190931,Osvaldo
Q18190932,Oswald
Q18190949,Gwijde
Q18190978,Lionell
Q18190989,Leonello
Q18191095,Paul-André
Q18191106,Helmut
Q18191110,Helmút
Q18191114,Helimutus
Q18192705,Jobst
Q18193741,Máriusz
Q18193746,Mariusz
Q18193747,Marij
Q18193748,Màriu
Q18193880,Mário
Q18194758,Christoffel
Q18194759,Heiner
Q18194807,Mathijs
Q18195538,Claas
Q18195546,Budimir
Q18195715,Verner
Q18195732,Cristoforo
Q18195737,Kristóf
Q18195744,Kristof
Q18195748,Krištof
Q18196476,Hannes
Q18196478,Charles-Émile
Q18196483,Remigius
Q18196485,Nold
Q18220124,Martí
Q18220126,Eusebio
Q18220128,Euzebiusz
Q18220129,Vicenç
Q18220416,Berenguer
Q18220435,Ramon
Q18220463,Salvador
Q18220743,Blasius
Q18220769,Pasqual
Q18220770,Jofré
Q18220771,Gioffre
Q18220780,Feliu
Q18220781,Jeroni
Q18220782,Claudi
Q18220785,Felip
Q18220847,Leonardo
Q18220868,Marià
Q18220883,Hilarius
Q18220890,Hilario
Q18220899,Ilari
Q18220941,Ponç
Q18220943,Raül
Q18220945,Tadeu
Q18221199,Alejo
Q18223831,Ludolfo
Q18224405,Víctor
Q18224534,Òscar
Q18226308,Lénárd
Q18226374,Leonhard
Q18228390,Léonard
Q18228399,Mathurin
Q18229292,Fredy
Q18245781,Bill
Q18247348,Nikol
Q18252061,Cosimo
Q18252114,Engelbert
Q18282500,Gerardus
Q18285160,Amedeo
Q18285162,Amadeo
Q18285285,Tryphon
Q18288033,Caritone
Q18288580,Lucido
Q18289289,Terrell
Q18309769,Macdara
Q18316322,Cullen
Q18324283,Abily
Q18324286,Aleksi
Q18324309,Édson
Q18324314,Ferdy
Q18324316,Flávio
Q18324322,Gëzim
Q18324355,Maurício
Q18324360,Moon-soo
Q18324370,Palmer
Q18324386,Sampson
Q18324399,Takanobu
Q18324425,Yustinus
Q18324880,Felice
Q18325018,Eusebi
Q18325151,Laurence
Q18325192,Ambrosio
Q18325376,Gildo
Q18325827,Luuk
Q18325871,Martial
Q18325890,Reuben
Q18326120,Motoi
Q18326155,Arie
Q18327315,Pierre-Olivier
Q18327319,Alphons
Q18327528,Tobia
Q18327976,Jesús
Q18327977,Jezus
Q18327984,Gesù
Q18327995,Josua
Q18327996,Jozue
Q18328013,Josh
Q18328071,Régis
Q18331747,Tadas
Q18336315,Ian
Q18336555,Oriol
Q18336566,Steve
Q18337978,Dimitri
Q18338316,Stef
Q18338322,Leif
Q18338570,Pierre-André
Q18339792,Odo
Q18340443,Jean-Raymond
Q18340793,Benet
Q18340893,Bonaventure
Q18341023,Zachariah
Q18341091,Alberigo
Q18341238,Néstor
Q18341241,Nestore
Q18341258,Ignasi
Q18341360,Serafín
Q18341901,Jules-Émile
Q18341904,Jeanmarie
Q18341911,Benoît
Q18341958,Giambattista
Q18341973,Brooks
Q18198083,Tancredi
Q18198704,Isacco
Q18198729,Isak
Q18198773,Izsák
Q18198821,Izaak
Q18199009,Dominik
Q18199014,Domingo
Q18199124,Peter-Robert
Q18199219,Peter-Josef
Q18199846,Iso
Q18199854,Heiri
Q18199861,Sep
Q18199901,Immanuel
Q18199995,Kasper
Q18200023,Gaspar
Q18200050,Apollonius
Q18201490,Clemente
Q18201498,Richardt
Q18201502,Richardas
Q18201504,Adrián
Q18201505,Rhisiart
Q18201510,Ricard
Q18202421,Avessalom
Q18204128,Pasquale
Q18204275,Pascual
Q18204287,Paszkál
Q18204850,Ward
Q18206201,Amerigo
Q18208901,Abagor
Q18208908,Abamon
Q18208912,Abataly
Q18208921,Abdaikl
Q18208933,Abelyar
Q18208951,Abnody
Q18209943,Saadia
Q18210064,Sang-won
Q18210168,Seok-ho
Q18210172,Seok-ju
Q18210192,Seung-chul
Q18210197,Seung-jae
Q18210326,Soo-geun
Q18210427,Sung-ha
Q18210431,Sung-keun
Q18210435,Sung-woo
Q18210438,Sung-yong
Q18210464,Tae-il
Q18210467,Tae-yong
Q18210475,Talat
Q18210717,Won-chul
Q18210719,Won-ho
Q18210720,Won-il
Q18210722,Won-jae
Q18210724,Won-sik
Q18210725,Won-yong
Q18210775,Young-jun
Q18210777,Young-tae
Q18210883,Elder
Q18211318,Rhydian
Q18212398,Casimiro
Q18214633,Egoitz
Q18215334,Hardi
Q18215800,Stane
Q18216058,Maksim
Q18216059,Maksym
Q18216060,Amos
Q18216062,Amós
Q18216063,Ámos
Q18216066,Tiberio
Q18216092,Jean-Georges
Q18216970,Geremia
Q18217317,Jeremiás
Q18217321,Jeremiáš
Q18217335,Jeremiasz
Q18217837,Jérémie
Q18217979,Jeremi
Q18218532,Raúl
Q18218536,Ramón
Q18219312,François-Alphonse
Q18219675,Pierre-Richard
Q18219697,Bartomeu
Q18219699,Sebastià
Q18219701,Pere
Q18219707,Agustí
Q18219712,Emili
Q18219737,Nicolau
Q18219739,Melcior
Q18219744,Leandre
Q18219758,Marcel·lí
Q18219763,Esteve
Q18220000,Cristóbal
Q18220001,Cèsar
Q18220002,Wifredo
Q18220003,Tomàs
Q18220014,Isidre
Q18220016,Ignacio
Q18220019,Ignaco
Q18220020,Ignatius
Q18220021,Ignacy
Q18220022,Ignac
Q18220024,Ignjat
Q18341985,Cesare
Q18342029,Costanzo
Q18342089,César
Q18342151,Benedikt
Q18342976,Graeme
Q18343061,Ewald
Q18343086,Alfonz
Q18343227,Havel
Q18352645,Antonie
Q18352926,Santos
Q18355617,Avgustin
Q18359306,Skip
Q18375251,Frederiko
Q18375274,Yoshihito
Q18375359,Danijel
Q18375379,Elija
Q18380741,Fañch
Q18381742,Mihnea
Q18385147,Paulo
Q18391804,Duiliu
Q18393856,Gianni
Q18394672,Arnauld
Q18396528,Jules-Charles
Q18396532,Loeiz
Q18396554,Louis-Eugène
Q18398092,Eckhard
Q18398186,Augustin
Q18398303,Bernhardt
Q18399182,Q18399182
Q18400650,Louis-Augustin
Q18401607,Günter
Q18402099,Horace
Q18402116,Marin
Q18402122,Gunter
Q18402148,Pepe
Q18402184,Rossend
Q18402187,Ferran
Q18402188,Evarist
Q18402192,Evaristo
Q18402196,Évariste
Q18402209,Vicent
Q18402511,Guillén
Q18402571,Gordon
Q18402619,Pierin
Q18402678,Marie-Joseph
Q18408355,Q18408355
Q18410868,Aron
Q18411562,Maurikijus
Q18416923,Basilio
Q18420725,Wesley
Q18421030,Almachiusz
Q18421644,Silvain
Q18421645,Ahmet
Q18421648,Louis-François
Q18421656,Yves-Marie
Q18421741,Salaün
Q18421743,Salomon
Q18421868,Amadeu
Q18421869,Raimon
Q18428070,Uldis
Q18428430,Hjalmar
Q18433729,Joppe
Q18434251,Litse
Q18452674,Timur
Q18452680,Rudy
Q18502424,Barrie
Q18502520,Alemanno
Q18502693,Gospatric
Q18503041,Georges-Louis
Q18508906,Hervé
Q18508917,King
Q18510512,Tomé
Q18510549,Hisashi
Q18510559,Masayasu
Q18510606,Eugeniusz
Q18515497,Vittorino
Q18515514,Albano
Q18515532,Bertrando
Q18515712,Antin
Q18515951,Uwe
Q18516744,Loïck
Q18517673,Izidor
Q18517675,Izydor
Q18519697,Cy
Q18520421,Teodemaro
Q18520491,Nazaire
Q18523982,Oleh
Q18526132,Adolph
Q18529484,Araldo
Q18530134,Domonkos
Q18533467,Doug
Q18534268,Rubén
Q18535317,Vladimír
Q18535359,Włodzimir
Q18536346,İsa
Q18536354,Jean-Pascal
Q18536611,Osyp
Q18536922,Bhishma
Q18542666,Nello
Q18542667,Georges-André
Q18545948,Floris
Q18546206,Godefroy
Q18546250,Q18546250
Q18546657,Nikolay
Q18547830,Guálter
Q18547869,Amato
Q18549928,Räto
Q18551920,Ambrogio
Q18552173,Damien
Q18552177,Alonso
Q18552466,Wilson
Q18555768,Jofre
Q18558694,Gregorio
Q18558712,Gregorius
Q18559561,Leopoldo
Q18564731,Douwe
Q18565341,Knud
Q18565343,Canuto
Q18565468,Malkolm
Q18571901,Hamnet
Q18571940,Vitold
Q18571941,Vitoldus
Q18572206,Sören
Q18572334,Willie
Q18579268,Burcardo
Q18579275,Burkhardt
Q18579283,Burckhardt
Q18579290,Burchard
Q18579296,Evgen
Q18584933,Klement
Q18584934,Klemento
Q18584935,Kelemen
Q18585594,Yuri
Q18590135,Aulo
Q18595908,Quintin
Q18599196,Maslama
Q18599210,Nico
Q18603802,Philéas
Q18605947,Erskine
Q18605948,Genghis
Q18605974,Q18605974
Q18605980,Stanimir
Q18606091,Friederich
Q18606130,Nobunaga
Q18606238,Eliano
Q18606276,Dionysius
Q18606297,Alexandri
Q18606338,Douglass
Q18606368,Pehr
Q18606403,Aldrin
Q18606481,Galéran
Q18607853,Solomon
Q18607877,Kantemir
Q18607878,Atsamaz
Q18607880,Henning
Q18607881,Farkas
Q18607892,Kostas
Q18607893,Ahmed
Q18607899,Stefanos
Q18607970,Myron
Q18607972,Mirone
Q18607973,Miron
Q18608101,Aleramo
Q18608119,Feodosij
Q18608243,Aslan
Q18608313,Aimable
Q18608332,Aziz
Q18608492,Yosef
Q18608776,Gaudencio
Q18608777,Gaudenzio
Q18609094,Franck
Q18609696,Jeff
Q18609777,Constancio
Q18609914,Waldemar
Q18609968,Valentýn
Q18609969,Bálint
Q18609973,Valenteno
Q18609976,Valentín
Q18610169,Lincoln
Q18611124,Urbain
Q18611510,Wouter
Q18620132,Hans Rudolf
Q18620245,Dallas
Q18620247,Pericles
Q18620536,Michele
Q18624111,Fiorenzo
Q18624552,Giampiero
Q18625299,Haytam
Q18627182,Bartholomeus
Q18627551,Samuele
Q18632293,Valerius
Q18635446,Pierre-Laurent
Q18635452,Pierre-Marie
Q18635486,Pascale
Q18638465,Todd
Q18638702,Prisco
Q18638754,Joannes
Q18640143,Zach
Q18640815,Pèdar
Q18640816,Petelo
Q18640818,Pēteris
Q18640998,Benny
Q18642254,Diederik
Q18642658,Simono
Q18643329,Tatsuoki
Q18643454,Zaccaria
Q18643466,Bonifác
Q18643468,Bonifacio
Q18643532,Barack
Q18645188,Agostino
Q18646085,Cheol-hyeon
Q18648001,Castor
Q18648021,Castore
Q18649006,Zmitser
Q18650470,Stephane
Q18655661,Francesco Saverio
Q18655662,Franz Xaver
Q18655671,Francisco Javier
Q18667327,Mattheus
Q18668474,Q18668474
Q18668520,Ovide
Q18668782,Liborius
Q18670193,Carel
Q18670418,Wessel
Q18670563,Sander
Q18670572,Erasmus
Q18674650,Augie
Q18674677,Carl-Heinz
Q18681253,Panait
Q18681577,Antônio
Q18683428,Karlo
Q18683431,Charlez
Q18688132,Giustino
Q18689525,Marion
Q18695825,Domingos
Q18697301,Geraldo
Q18697308,Fábio
Q18697349,Mikel
Q18697527,Tod
Q18697757,Edson
Q18699319,Vasilko
Q18699663,Gonçalo
Q18699745,Flavio
Q18699849,Duarte
Q18702129,Abdelaziz
Q18704199,Greger
Q18704201,Gregers
Q18704203,Julianus
Q18711969,Rémi
Q18720680,Steinn
Q18720681,Stein
Q18729301,Symphorien
Q18743442,Luiz
Q18745290,Glyndwr
Q18747960,Q18747960
Q18748389,Ghenadie
Q18748559,Serghei
Q18748670,Þrándur
Q18755442,José María
Q18755445,Dionigi
Q18755454,Denys
Q18755547,Hellmut
Q18759075,Konstantinos
Q18759098,José Maria
Q18760735,Eemi
Q18760738,Eppu
Q18760760,Iivo
Q18760767,Jaakkima
Q18760780,Jooa
Q18760781,Joona
Q18760782,Joose
Q18760783,Juhana
Q18760785,Juuso
Q18760788,Kalervo
Q18760789,Kalev
Q18760792,Karri
Q18760800,Kettil
Q18760812,Kustavi
Q18760822,Lassi
Q18760839,Luka
Q18760858,Manu
Q18760871,Mauritz
Q18760887,Milo
Q18760901,Nestori
Q18760914,Nuutti
Q18760915,Ohto
Q18760917,Oiva
Q18760922,Okko
Q18760926,Olli
Q18760930,Paavali
Q18760931,Pauli
Q18760932,Paulus
Q18760941,Päiviö
Q18760945,Raino
Q18760948,Reima
Q18760949,Reino
Q18760952,Roni
Q18760964,Sampsa
Q18760965,Samuli
Q18760968,Sasu
Q18760983,Sisu
Q18760987,Soini
Q18761000,Taito
Q18761005,Tatu
Q18761008,Terno
Q18761011,Tiitus
Q18761016,Turo
Q18761020,Uljas
Q18761021,Uoti
Q18761022,Valio
Q18761028,Veikka
Q18761032,Vertti
Q18761037,Ylermi
Q18761038,Yrjänä
Q18763662,Eudes
Q18763663,Odon
Q18763664,Josep Maria
Q18763665,Geoffroy
Q18763669,Yousuff
Q18786285,Cyriel
Q18808285,Gáspár
Q18808410,Egerton
Q18809387,Njål
Q18810374,Elie
Q18812456,Orin
Q18812530,Azzo
Q18812534,Modesto
Q18814789,Angelo
Q18816857,Feardorcha
Q18819826,Johns
Q18819835,Brabazon
Q18819898,Hercules
Q18823058,Karsten
Q18857387,Greg
Q18914790,Victorino
Q18914793,Stavros
Q18914827,Stewart
Q18914832,Horatio
Q18914863,Remigio
Q18915230,Duncan
Q18915235,Eustace
Q18916826,Jeanlouis
Q18916833,Matthyas
Q18916849,Kaplan
Q18916867,Al
Q18916889,Ezechiel
Q18917094,Marwin
Q18918119,Salim
Q18918288,Bjørn
Q18918290,Bjorn
Q18918300,Berno
Q18918830,Flórián
Q18920947,Hernando
Q18920951,Baptista
Q18920966,Fortunat
Q18920968,Fortunát
Q18920981,Fortunatus
Q18921153,Piersanti
Q18922660,Agavva
Q18923750,Qasymbek
Q18924871,Rainer
Q18924979,Roan
Q18929064,Eustache
Q18932166,Juri
Q18940825,Juan Antonio
Q18943612,Bryn
Q18946707,Sergej
Q18946741,Sergiusz
Q18946773,Szergiusz
Q18946921,Sergei
Q18950520,Sergios
Q18950727,Juan Pablo
Q18953442,Rolland
Q18953711,Svein
Q18964343,Mårten
Q18977935,Helmar
Q18978262,Abid
Q18978263,Agapetus
Q18978270,Amphilochius
Q18978272,Anastasius
Q18978276,Arnulf
Q18978278,Ashot
Q18978280,Bakhtiar
Q18978281,Barnabas
Q18978285,Bratislav
Q18978289,Caner
Q18978292,Cassius
Q18978294,Celestino
Q18978296,Chariton
Q18978299,Ciarán
Q18978303,Crates
Q18978304,Damdinsüren
Q18978306,Daniell
Q18978307,Danilo
Q18978309,Demeter
Q18978312,Dimitris
Q18978314,Ditmar
Q18978316,Diviš
Q18978318,Dorotheus
Q18978321,Eliezer
Q19655524,Evaldo
Q19660011,Siôr
Q19660801,Scipione
Q19672750,Heath
Q19678760,Eyolf
Q19684437,Johnathan
Q19685923,Phil
Q19687104,Bertil
Q19687105,Charles-Albert
Q19687107,Cyrano
Q19687108,Fernand-André
Q19687112,Henri-Charles
Q19687113,Jacques-Pierre
Q19687114,Jean-Gabriel
Q19687116,Jean-Samuel
Q19687119,Richard-Edouard
Q19687120,Roger-Jean
Q19687121,Roger-Louis
Q19687123,Roland-Benoît
Q19687124,Shafique
Q19687125,Vio
Q19687636,Rahim
Q19688253,Aernschd
Q19688255,Alexej
Q19688257,Ambrosius
Q19688258,Andrej
Q19688259,Andro
Q19688260,Annibale
Q19688261,Antonello
Q19688263,Noël
Q19688265,Arqueles
Q19688267,Bartholomäus
Q19688268,Bartholomeaus
Q19688272,Bartolomé
Q19688273,Bepp
Q19688275,Bernardino
Q19688276,Bernward
Q19688284,Bertold
Q19688290,Bijan
Q19688302,Cajus
Q19688305,Carl-Detlev
Q19688309,Carl-Dieter
Q19688314,Carl-Eduard
Q19688318,Carl-Ludwig
Q19688322,Carpoforo
