wdId,itemLabel
Q16423951,Fjóla
Q16424014,Rafney
Q16424016,Rafnhildur
Q16424066,Ragnbjörg
Q16424068,Ragney
Q16424070,Ragnfríður
Q16424072,Ragnheiður
Q16424094,Rakel
Q16424102,Randalín
Q16424109,Randíður
Q16424111,Randý
Q16424125,Rannva
Q16424126,Folda
Q16424196,Reginbjörg
Q16424205,Regína
Q16424245,Fransiska
Q16424255,Fregn
Q16424275,Freygerður
Q16424279,Freylaug
Q16424281,Freyleif
Q16424306,Reyndís
Q16424308,Reynheiður
Q16424309,Friðbjörg
Q16424310,Reynhildur
Q16424312,Friðbjört
Q16424315,Friðborg
Q16424316,Friðdís
Q16424318,Friðdóra
Q16424320,Friðey
Q16424323,Friðfinna
Q16424329,Friðgerður
Q16424335,Friðjóna
Q16424338,Friðlaug
Q16424342,Friðleif
Q16424348,Friðlín
Q16424354,Friðmey
Q16424362,Friðný
Q16424376,Friðrikka
Q16424380,Friðrós
Q16424382,Friðrún
Q16424384,Friðsemd
Q16424390,Friðveig
Q16424398,Friðþóra
Q16424410,Runný
Q16424435,Rán
Q16424436,Frán
Q16424443,Ráðhildur
Q16424464,Fríður
Q16424467,Fróðný
Q16424479,Ríkey
Q16424488,Fura
Q16424518,Rín
Q16424524,Ríta
Q16424537,Róberta
Q16424539,Róbjörg
Q16424551,Rós
Q16424553,Rósa
Q16424565,Rósalind
Q16424568,Rósanna
Q16424576,Rósbjörg
Q16424578,Rósborg
Q16424580,Róselía
Q16424585,Rósey
Q16424587,Rósfríður
Q16424589,Róshildur
Q16424597,Rósinkara
Q16424603,Róslaug
Q16424605,Róslind
Q16424607,Róslinda
Q16424609,Róslín
Q16424613,Rósmary
Q16424615,Rósmarý
Q16424617,Rósmunda
Q16424621,Rósný
Q16424635,Röfn
Q16424637,Rögn
Q16424647,Röskva
Q16424661,Rún
Q16424669,Rúndís
Q16424671,Rúnhildur
Q16424677,Rúrí
Q16424683,Fía
Q16424686,Fídes
Q16711281,Q16711281
Q16727197,Bernadeta
Q16739659,Brigida
Q16746896,Kornelia
Q16746901,Kornélie
Q16746909,Kornelija
Q16761148,Q16761148
Q16773436,Isidora
Q16782361,Filomena
Q16799796,Aleksandra
Q16833314,Bernice
Q16859157,Kristine
Q16859828,Maddalena
Q16859848,Magdalene
Q16860348,Branca
Q16865082,Sheela
Q16869377,Dace
Q16869865,Eun-byul
Q16871191,Joelle
Q16876780,Meike
Q16880343,Gisele
Q16883573,Sora
Q16909366,Soňa
Q16913772,Tiffany
Q16938687,Amal
Q16947202,Cathryn
Q16947217,Katrijn
Q16969209,Yaeko
Q17042061,Pompeia
Q17062300,Bora
Q17071403,Jasmina
Q17080647,Andreina
Q17093038,Kiki
Q17119110,Ericka
Q17138778,Nami
Q17142614,Natalija
Q17142699,Natalja
Q17151914,Jina
Q17152039,Mi-hee
Q17152043,Mi-yeon
Q17189827,Beáta
Q17190292,Eleonore
Q17317978,Jekaterina
Q17317988,Ekaterina
Q17317997,Catharina
Q17318005,Katarzyna
Q17318008,Katrine
Q17335291,Anca
Q17354900,Estibaliz
Q17372505,Miyuki
Q17374327,Caridad
Q17383910,Líadan
Q17396606,Francka
Q17452690,Margalida
Q17452988,Marjetka
Q17453021,Marjetica
Q17453068,Margita
Q17453253,Marjeta
Q17456139,Ann-Louise
Q17456902,Margarete
Q17457039,Gret
Q17457234,Markéta
Q17457501,Margrét
Q17457544,Margrete
Q17457621,Merrit
Q17457665,Meret
Q17457848,Maarit
Q17458284,Marhata
Q17458337,Margrethe
Q17459100,Margaretha
Q17484948,Macieja
Q17485232,Frieda
Q17485427,Ghada
Q17486300,Auguszta
Q17486305,Agostina
Q17487595,Signy
Q17496626,Véronique
Q17496824,Aniela
Q17497396,Carlota
Q17497413,Carlotta
Q17500044,Irmina
Q17510098,Bit-na
Q17514561,Carlene
Q17521439,Axelle
Q17522179,Piotra
Q17522188,Guendalina
Q17522189,Gwendolin
Q17522258,Inkeri
Q17522266,Ingryda
Q17524931,Elisabeth
Q17525055,Izabela
Q17525094,Henrikke
Q17525248,Izabel
Q17561028,Renate
Q17578110,Marietta
Q17595686,Ümmühan
Q17597434,Catarina
Q17617112,Sylvaine
Q17618547,Justyna
Q17618685,Justiina
Q16427163,Heba
Q16427165,Hedí
Q16427192,Stefanía
Q16427258,Stefánný
Q16427264,Steina
Q16427299,Heiðbjörg
Q16427300,Steinbjörg
Q16427301,Heiðbjörk
Q16427304,Heiðbjört
Q16427305,Steinborg
Q16427307,Heiðbrá
Q16427310,Heiðdís
Q16427312,Heiðlaug
Q16427320,Heiðlóa
Q16427324,Steindís
Q16427331,Heiðný
Q16427335,Steindóra
Q16427337,Heiðrós
Q16427338,Steiney
Q16427339,Heiður
Q16427343,Steinfríður
Q16427344,Heiðveig
Q16427348,Steingerður
Q16427352,Hekla
Q16427369,Steinhildur
Q16427382,Steinlaug
Q16427406,Steinrós
Q16427412,Steinrún
Q16427419,Steinunn
Q16427439,Steinvör
Q16427452,Steinþóra
Q16427575,Henríetta
Q16427584,Hera
Q16427592,Herbjört
Q16427605,Herfríður
Q16427609,Hergerður
Q16427614,Styrgerður
Q16427631,Herlaug
Q16427668,Hersilía
Q16427672,Stígheiður
Q16427675,Stígrún
Q16427682,Hertha
Q16427693,Stína
Q16427747,Hildigerður
Q16427760,Hildiríður
Q16427762,Hildisif
Q16427784,Himinbjörg
Q16427793,Sumarlína
Q16427795,Hind
Q16427796,Sumarrós
Q16427811,Hinrika
Q16427837,Sunna
Q16427847,Sunnefa
Q16427848,Sunníva
Q16427849,Hjalta
Q16427865,Hjaltey
Q16427904,Hjálmdís
Q16427906,Hjálmey
Q16427907,Svafa
Q16427909,Hjálmfríður
Q16427914,Hjálmgerður
Q16427917,Hjálmrós
Q16427919,Hjálmrún
Q16427920,Svala
Q16427928,Hjálmveig
Q16427935,Svalrún
Q16427939,Hjörfríður
Q16427941,Hjörleif
Q16427945,Svana
Q16427946,Hjörný
Q16427951,Svanbjörg
Q16427955,Svanbjört
Q16427957,Svanborg
Q16427958,Hlaðgerður
Q16427959,Svandís
Q16427961,Svanfríður
Q16427964,Svanheiður
Q16427982,Svanhvít
Q16427992,Svanrós
Q16428002,Svanþrúður
Q16428037,Svava
Q16428055,Hlédís
Q16428062,Hlín
Q16428078,Sveina
Q16428084,Sveinbjörg
Q16428092,Hlökk
Q16428095,Sveinborg
Q16428096,Sveindís
Q16428099,Sveiney
Q16428101,Sveinfríður
Q16428103,Sveingerður
Q16428105,Sveinhildur
Q16428109,Sveinlaug
Q16428131,Sveinrós
Q16428133,Sveinrún
Q16428139,Sveinsína
Q16428143,Sveinveig
Q16428238,Sylgja
Q16428240,Sylvía
Q16428245,Hrafnborg
Q16430088,Karlína
Q16430091,Villa
Q16430096,Karín
Q16430098,Karina
Q16430100,Karítas
Q16430102,Karó
Q16430104,Karólín
Q16430106,Karólína
Q16430107,Vilný
Q16430114,Vinbjörg
Q16430127,Kathinka
Q16430129,Katla
Q16430144,Vinný
Q16430154,Virginía
Q16430165,Kaðlín
Q16430186,Viðja
Q16430221,Ketilbjörg
Q16430226,Vordís
Q16430231,Ketilfríður
Q16430241,Vébjörg
Q16430243,Védís
Q16430249,Végerður
Q16430261,Ketilríður
Q16430264,Véný
Q16430270,Víbekka
Q16430272,Kiddý
Q16430279,Víf
Q16430292,Vígdögg
Q16430295,Víggunnur
Q16430326,Kirstín
Q16430339,Vísa
Q16430346,Kjalvör
Q16430382,Víóletta
Q16430456,Klementína
Q16430461,Ylfa
Q16430463,Ylfur
Q16430465,Ylja
Q16430470,Kleópatra
Q16430480,Ynja
Q16430487,Kládía
Q16430553,Ágústa
Q16430554,Kolbjörg
Q16430555,Ágústína
Q16430558,Kolbrá
Q16430560,Kolbrún
Q16430566,Koldís
Q16430570,Kolfinna
Q16430573,Álfey
Q16430574,Kolfreyja
Q16430578,Kolgríma
Q16430579,Álfgerður
Q16430582,Kolka
Q16430583,Álfheiður
Q16430587,Álfhildur
Q16430597,Álfsól
Q16430633,Konný
Q16430654,Kormlöð
Q16430655,Kornelía
Q16467697,Marinette
Q16479484,Areum
Q16479530,Arielle
Q16487713,Q16487713
Q16487756,Alcione
Q16490947,Citlalli
Q16519141,Udane
Q16525566,Aliza
Q16525858,America
Q16529496,Astrea
Q16532956,Blande
Q16542356,Cleis
Q16551246,Edelweiss
Q16551503,Elba
Q16566523,Isola
Q16568734,Kaylyn
Q16568801,Francina
Q16577646,Melina
Q16578428,Mika
Q16585807,Paige
Q16587466,Petronia
Q16590774,Piper
Q16591200,Polimnia
Q16592239,Primarosa
Q16595417,Remedios
Q16597092,Malinalli
Q16601462,Semele
Q16612206,Tania
Q16615743,Thurayya
Q16615822,Tiara
Q16619921,Urraca
Q16620573,Velleda
Q16623995,Éimhear
Q16639594,Greta
Q16640692,Q16640692
Q16643683,Jenna
Q16665791,Mélisande
Q16665796,Mélissandre
Q16679379,Q16679379
Q16683785,Yuna
Q16693163,Q16693163
Q16704171,Taisia
Q17618699,Giustina
Q17631793,Giulietta
Q17634497,Léane
Q17637162,Nirvana
Q17651099,Mathilde
Q17651236,Thérèse
Q17731276,Jewel
Q17750078,Belen
Q17765518,Gabriele
Q17767465,Gabrijela
Q17769434,Elea
Q17770348,Ezinne
Q17770571,Celestine
Q17778932,Floriane
Q17779617,Günel
Q17855850,Róża
Q17856047,Roza
Q17856161,Růžena
Q17984215,Súsanna
Q17984468,Dervla
Q17991835,Amalasunta
Q17992775,Clorinda
Q17993151,Eglantina
Q18000607,Riccarda
Q18001885,Seraina
Q18001890,Szeréna
Q18001943,Florine
Q18002118,Verena
Q18002170,Vreni
Q18002300,Cleopatra
Q18002309,Cléopâtre
Q18002644,Niamh
Q18009833,Pauline
Q18009849,Pavlina
Q18009971,Teza
Q18012396,Marie-Louise
Q18012403,Félicité
Q18012404,Felicitas
Q18012410,Felicita
Q18012512,Iida
Q18012517,Prisca
Q18014865,Gunild
Q18014868,Ruth
Q18014939,Dżesika
Q18016262,Sybille
Q18019683,Sandrine
Q18019714,Eglantine
Q18019836,Chryscina
Q18020186,Florinda
Q18021635,Kamila
Q18023363,Samanta
Q18025360,Żaklina
Q18025448,Jaqueline
Q18030470,Felicidad
Q18030899,Maartje
Q18030918,Martine
Q18038420,Simonetta
Q18040379,Danièle
Q18040452,Danielle
Q18040501,Daniella
Q18040681,Daniëlle
Q18041186,Cinzia
Q18043408,Adelia
Q18052452,Reparata
Q18059339,Bárbara
Q18059354,Ginevra
Q18059358,Ginewra
Q18059368,Dzsenifer
Q18060451,Lynda
Q18060507,Patricie
Q18060521,Patrycja
Q18060544,Patrícia
Q18060646,Elizabeto
Q18060768,Jennyfer
Q18061334,Zuzanna
Q18061822,Flóra
Q18061834,Floora
Q18061902,Shakira
Q18066679,Sylvie
Q18066725,Valérie
Q18067250,Suzan
Q18067716,Susie
Q18067726,Suzie
Q18067736,Susi
Q18067785,Suzette
Q18067790,Suzi
Q18069856,Waleska
Q18069869,Valerija
Q18069875,Waleria
Q18071262,Iryda
Q18071263,Annette
Q18073641,Elesbed
Q18073645,Alžběta
Q18073647,Ealisaid
Q18073652,Elžbieta
Q18073654,Eske
Q18073668,Zimlé
Q18074045,Elizabeta
Q18075481,Gwenaëlle
Q18082274,Mariam
Q18175373,Josiane
Q18175375,Adèle
Q18175760,Eliana
Q18176388,Margrit
Q18177153,Monika
Q18177154,Mónika
Q18177236,Beatriu
Q18177243,Béatrix
Q18177251,Corina
Q18177255,Florianne
Q18177305,Therese
Q18177321,Andrea
Q18177336,Menga
Q18179222,Regine
Q18180444,Aline
Q18180632,Irène
Q18180691,Corine
Q18180820,Berthe
Q18180939,Émilie
Q18180952,Aemilia
Q18180970,Andrée
Q18180972,Gertrud
Q18180978,Geltrude
Q18181288,Stefanie
Q18182622,Sabine
Q18182628,Saly
Q18182629,Sita
Q18182698,Eveline
Q18182719,Angélica
Q18184581,Maja
Q18184687,Itziar
Q18186427,Zelma
Q18186517,Federica
Q18188067,Geneviève
Q18188068,Édith
Q18190928,Brigitta
Q18190939,Lionella
Q18191101,Giuditta
Q18191108,Margrith
Q18191109,Marie-Thérèse
Q18192706,Francine
Q18192709,Wiola
Q18192710,Tereza
Q18192711,Terézia
Q18192712,Teresía
Q18192713,Teresia
Q18192715,Terese
Q18192718,Theresa
Q18194757,Élise
Q18194760,Bea
Q18194774,Roberta
Q18194789,Jutta
Q18195530,Heléna
Q18196477,Lucrezia
Q18196481,Luzi
Q18196805,Viviane
Q18199016,Anne-Lise
Q18199023,Jolanda
Q18199028,Klara
Q18199125,Susy
Q18199191,Tiana
Q18199195,Trix
Q18199847,Miléna
Q18199848,Mylene
Q18199850,Annik
Q18199851,Sophie-Hélène
Q18199857,Arleta
Q18201513,Sarah
Q18201520,Sofia
Q18201530,Sofie
Q18201538,Zofia
Q18201668,Valéria
Q18201672,Ema
Q18201887,Emmy
Q18202125,Lea
Q18202320,Léa
Q18202352,Suzy
Q18205068,Atikah
Q18206811,Jumana
Q18209036,Adia
Q18209574,Otome
Q18210027,Sakhra
Q18210175,Seol-hee
Q18210178,Seon-ok
Q18210311,So-won
Q18210422,Sun-mi
Q18210432,Sung-mi
Q18210747,Ye-ji
Q18210749,Ye-rin
Q18210751,Ye-seo
Q18210761,Yeo-jin
Q18210764,Yeon-hee
Q18210854,Chapa
Q18211002,Justina
Q18211209,Nasya
Q18213969,Argiñe
Q18214691,Erregina
Q18214807,Garazi
Q18214961,Itsaso
Q18215271,Noreen
Q16429148,Ingibjört
Q16429150,Ingifinna
Q16429152,Ingilaug
Q16429154,Ingileif
Q16429158,Ingilín
Q16429164,Ingimaría
Q16429166,Ingimunda
Q16429168,Ingiríður
Q16429172,Ingirós
Q16429174,Ingisól
Q16429189,Ingrún
Q16429197,Ingveldur
Q16429204,Tíbrá
Q16429232,Tína
Q16429249,Tóka
Q16429253,Irmý
Q16429255,Irpa
Q16429266,Iða
Q16429296,Tóta
Q16429314,Jakobína
Q16429319,Týra
Q16429339,Janetta
Q16429347,Ugla
Q16429363,Jarún
Q16429365,Jarþrúður
Q16429367,Jenetta
Q16429376,Jensína
Q16429379,Una
Q16429400,Undína
Q16429430,Járnbrá
Q16429432,Járngerður
Q16429437,Jóa
Q16429443,Jódís
Q16429456,Unna
Q16429459,Unnbjörg
Q16429463,Unndís
Q16429533,Urður
Q16429547,Vagna
Q16429549,Vagnbjörg
Q16429555,Vaka
Q16429561,Vala
Q16429571,Valbjörg
Q16429573,Valbjörk
Q16429576,Valbjört
Q16429586,Valdheiður
Q16429604,Valería
Q16429606,Valey
Q16429608,Valfríður
Q16429624,Valhildur
Q16429631,Valka
Q16429651,Vallý
Q16429657,Valný
Q16429659,Valrós
Q16429661,Valrún
Q16429677,Valva
Q16429684,Valý
Q16429690,Valþrúður
Q16429733,Jónanna
Q16429759,Jónasína
Q16429761,Jónbjörg
Q16429765,Jónbjört
Q16429767,Jóndís
Q16429770,Jóndóra
Q16429772,Jóney
Q16429775,Jónfríður
Q16429779,Jóngerð
Q16429781,Jónheiður
Q16429783,Jónhildur
Q16429785,Jóninna
Q16429792,Jónný
Q16429798,Jónída
Q16429803,Veiga
Q16429806,Jóný
Q16429810,Jóra
Q16429815,Jórlaug
Q16429829,Jökla
Q16429830,Venus
Q16429845,Jökulrós
Q16429861,Jörgína
Q16429889,Júlíana
Q16429893,Júlíanna
Q16429899,Júníana
Q16429917,Verónika
Q16429919,Veróníka
Q16429931,Kaja
Q16429962,Kalla
Q16429984,Kamma
Q16429987,Victoría
Q16429988,Kamí
Q16429998,Kapitola
Q16430006,Kapítóla
Q16430017,Karitas
Q16430024,Viktoría
Q16430038,Vilborg
Q16430050,Karla
Q16430051,Vildís
Q16430053,Vilfríður
Q16430057,Vilgerður
Q16430059,Vilhelmína
Q16430084,Karlotta
Q18571610,Rebeca
Q18571611,Rebekka
Q18571895,Åsa
Q18571911,Larisa
Q18571947,Veera
Q18571948,Věra
Q18571998,Vanessza
Q18572472,Klaudie
Q18572489,Natallia
Q18577853,Phyllis
Q18579258,Natascha
Q18588977,Avenira
Q18601908,Susheela
Q18603722,Marija
Q18606088,Adena
Q18606098,Bitsie
Q18606335,Héloïse
Q18607242,Stefani
Q18607252,Stephany
Q18608239,Abril
Q18608244,Febe
Q18608246,Phebe
Q18608334,Yaya
Q18609605,Mieke
Q18611811,Roxanne
Q18611813,Rossana
Q18615445,Cloe
Q18615510,Chloë
Q18615516,Chlöe
Q18620539,Michele
Q18620998,Mikaela
Q18620999,Mihaéla
Q18621001,Michalina
Q18621002,Mihaela
Q18621270,Isotta
Q18623307,Catherine-Marie-Agnès
Q18626083,Iwona
Q18628367,Kunigunde
Q18634911,Q18634911
Q18635485,Pascale
Q18636807,Úlla
Q18638241,Ester
Q18638251,Eszter
Q18638253,Estera
Q18638283,Liljan
Q18638365,Anastázie
Q18638369,Anasztázia
Q18638371,Anastasía
Q18638372,Anastazja
Q18638469,Vénus
Q18638483,Agnea
Q18638484,Aldís
Q18638485,Auðbjörg
Q18638486,Bergheiður
Q18638487,Elísabeth
Q18638488,Hallfríður
Q18638489,Ísabel
Q18638490,Ísmey
Q18638491,Ísól
Q18638492,Jóna
Q18638493,Júdit
Q18638494,Kristíanna
Q18638495,Agata
Q18638496,Agathe
Q18638498,Agate
Q18638506,Águeda
Q18638703,Pryska
Q18638704,Priska
Q18640943,Ivonn
Q18642302,Asteria
Q18642600,Aleidis
Q18648740,Olive
Q18655756,Bluma
Q18657207,Jenni
Q18658595,Marieke
Q18669915,Erena
Q18669924,Kaela
Q18683015,Larysa
Q18683453,Karyn
Q18686588,Marion
Q18691540,Nicoline
Q18691933,Felisha
Q18695001,Jocelyne
Q18697049,Soline
Q18697386,Fatma
Q18697427,Eunice
Q18699276,Aliyah
Q18699280,Helin
Q18699281,Inaya
Q18699282,Iqra
Q18699283,Isis
Q18699284,Jette
Q18699285,Jin
Q18699286,Jinan
Q18699287,Kesia
Q18699288,Kia
Q18699289,Lava
Q18699290,Lovise
Q18699292,Madelen
Q18699293,Madelene
Q18699295,Mong
Q18699296,Mora
Q18699297,Muna
Q18699298,Ngoc
Q18699299,Nini
Q18699302,Paninnguaq
Q18699303,Peace
Q18699304,Rim
Q18699305,Sabah
Q18699307,Vårin
Q18699309,Yaren
Q18699311,Alvhild
Q18699334,Hansine
Q18704418,Nieves
Q18704419,Neus
Q18710530,Varvara
Q18713959,Klára
Q18720657,Nala
Q18744589,Margreet
Q18748567,Zdeňka
Q18748621,Šošana
Q18755608,Enrica
Q18758020,Marjukka
Q18759074,Eleonor
Q18759077,Eleonora
Q18760732,Aliisa
Q18760733,Anna-Maija
Q18760747,Heljä
Q18760750,Hilja
Q18760751,Hilkka
Q18760752,Hilla
Q18760753,Hilppa
Q18760756,Iina
Q18760757,Iines
Q18760759,Iisa
Q18760763,Inari
Q18760772,Janita
Q18760773,Janni
Q18760777,Jatta
Q18760784,Juuli
Q18760786,Kaija
Q18760787,Kaino
Q18760796,Katri
Q18760808,Kukka-Maaria
Q18760815,Kyllikki
Q18760817,Laina
Q18760827,Lenita
Q18760831,Liisi
Q18760844,Lyyli
Q18760846,Maaret
Q18760848,Maaria
Q18760851,Maini
Q18760860,Marianne
Q18760864,Marjaana
Q18760866,Marketta
Q18760868,Martta
Q18760870,Matleena
Q18760879,Meri
Q18760882,Miisa
Q18760885,Milla
Q18760891,Minttu
Q18760893,Mirva
Q18760895,Moona
Q18760903,Netta
Q18760910,Ninni
Q18760928,Onerva
Q18760936,Pinja
Q18760937,Pipsa
Q18760940,Päivikki
Q18760942,Raija
Q18760950,Riina
Q18760951,Riitta
Q18760955,Ruusu
Q18760958,Saana
Q18760959,Saija
Q18760960,Saila
Q18760961,Saima
Q18760962,Saimi
Q18760963,Saini
Q18760967,Sarita
Q18760969,Seela
Q18760971,Senni
Q18760979,Sirkku
Q18760980,Sirpa
Q18760981,Siru
Q18760982,Sisko
Q18760986,Soile
Q18760988,Solja
Q18760992,Suoma
Q18760993,Suometar
Q18760995,Säde
Q18760998,Taika
Q18760999,Taina
Q18761001,Talvikki
Q18761006,Teija
Q18761007,Terhi
Q18761010,Tiia
Q18761015,Tuovi
Q18761017,Tutta
Q18761018,Tuula
Q18216054,Paolina
Q18216067,Szimóna
Q18216096,Fiorenza
Q18216775,Oprah
Q18216779,Gesina
Q18218258,Veronika
Q18218537,Rachele
Q18218857,Isolde
Q18219548,Raquel
Q18219684,Joan
Q18219757,Lluïsa
Q18219764,Luise
Q18219766,Lujza
Q18219770,Josefina
Q18220856,Marlène
Q18220859,Marlena
Q18220903,Jan
Q18220917,Antigone
Q18220920,Floriana
Q18221352,Dolors
Q18224611,Sheila
Q18224721,Tisbe
Q18225243,Theres
Q18227995,Darja
Q18227996,Darya
Q18228753,Kristiane
Q18229323,Conchita
Q18230080,Dorit
Q18247350,Nikole
Q18250113,Jeļena
Q18278526,Q18278526
Q18319862,Jorga
Q18324302,Dainuvīte
Q18324373,Penny
Q18324388,Sarmīte
Q18324396,Silva
Q18325152,Laurence
Q18327324,Yuriko
Q18327332,Yuriko
Q18327551,Elga
Q18327552,Elfriede
Q18328177,Viktoria
Q18328183,Victoire
Q18328192,Viktorija
Q18338226,Tatjana
Q18338236,Vivienne
Q18338336,Celine
Q18338350,Célia
Q18339796,Otylia
Q18339808,Otilia
Q18340190,Asztrid
Q18340194,Astryda
Q18341354,Breda
Q18341357,Graziella
Q18341897,Benoîte
Q18343070,Karolína
Q18343247,Liz
Q18352956,Friederike
Q18352966,Fryderyka
Q18352976,Frederika
Q18352985,Friðrika
Q18352986,Bedřiška
Q18369928,Malin
Q18373289,Silvestra
Q18375272,Momoko
Q18378196,Avgustina
Q18385133,Carlijn
Q18385134,Karoliina
Q18385139,Carolyne
Q18385144,Karlijn
Q18398326,Yurina
Q18402666,Jeanne-Marie
Q18404680,Q18404680
Q18408895,Q18408895
Q18410370,Ariane
Q18415203,Riwanon
Q18415588,Betje
Q18418036,Carme
Q18421123,Soizic
Q18437717,Adolfina
Q18449535,Benedikte
Q18503066,Silja
Q18508151,Célestine
Q18508449,Naomi
Q18508504,Noémie
Q18510601,Vilma
Q18515537,Yevheniia
Q18524243,Kateřina
Q18536355,Ísabella
Q18536473,Marte
Q18545602,Ilze
Q18545612,Ilza
Q18545615,Ilsa
Q18545625,Betta
Q18552031,Gösta
Q18552524,Maaike
Q18552527,Maiken
Q18558974,Deborah
Q18560474,Cayetana
Q18571609,Rebeka
Q19688851,Henriëtte
Q19688856,Jindřiška
Q19688861,Ryta
Q19688869,Áshildur
Q19688877,Miia
Q19689352,Nicolette
Q19689363,Agnès
Q19689364,Altair
Q19689365,Amke
Q19689366,Anette
Q19689368,Anne-Frédérique
Q19689370,Annelies
Q19689372,Anne-Sylvie
Q19689375,Antje-Marie
Q19689376,Antonieta
Q19689379,Azize
Q19689381,Babeli
Q19689382,Beate
Q19689383,Bessie
Q19689384,Bice
Q19689386,Birgitt
Q19689387,Brianda
Q19689388,Brunhilde
Q19689389,Caren
Q19689391,Carole
Q19689395,Cornelie
Q19689399,Dorothee
Q19689403,Edeltraut
Q19689404,Editha
Q19689405,Ekin
Q19689409,Elvezia
Q19689410,Elvia
Q19689411,Emilienne
Q19689413,Emmi
Q19689416,Éva
Q19689418,Eva-Maria
Q19689421,Gardi
Q19689422,Gemma
Q19689424,Gerlinde
Q19689425,Gertrudis
Q19689426,Gila
Q19689427,Gilberte
Q19689428,Gitta
Q19689431,Grietje
Q19689433,Grisélidis
Q19689436,Gülistan
Q19689437,Halo
Q19689438,Hedwig
Q19689439,Heide
Q19689440,Heidtrud
Q19689442,Herlind
Q19689443,Ikram
Q19689444,Ilma
Q19689448,Irmingard
Q19689450,Janine
Q19689451,Jella
Q19689453,Joséphine
Q19689456,Julieta
Q19689457,Kersten
Q19689458,Korinna
Q19689459,Koryna
Q19689460,Khany
Q19689462,Klodin
Q19689463,Konstanze
Q19689465,Kordula
Q19689466,Lale
Q19689467,Leiko
Q19689469,Lélo
Q19689471,Leta
Q19689472,Leyla
Q19689474,Liesel
Q19689475,Lieselott
Q19689476,Lilo
Q19689477,Lissy
Q19689478,Lucette
Q19689480,Malú
Q19689481,Malva
Q19689482,Marga
Q19689484,Margitta
Q19689485,Margo
Q19689486,Marie-Eve
Q19689487,Marie-Hélène
Q19689489,Marie-José
Q19689490,Marielle
Q19689492,Marieluise
Q19689493,Marie-Magdeleine
Q19689495,Maritza
Q19689496,Marliese
Q19689497,Maruxa
Q19689498,Mary-Laure
Q19689499,Marylène
Q19689501,Mascha
Q19689502,Michaele
Q19689503,Mily
Q19689505,Mónica
Q19689506,Myriam
Q19689508,Myrian
Q19689509,Glòria
Q19689510,Nadin
Q19689514,Nanette
Q19689517,Ortrun
Q19689519,Paule
Q19689520,Paule-Andrée
Q19689521,Ermengarda
Q19689522,Pernette
Q19689523,Ermegarda
Q19689524,Pia-Beate
Q19689526,Pipilotti
Q19689529,Rahel
Q19689530,Romie
Q19689531,Rosel
Q19689532,Sabeth
Q19689533,Salcia
Q19689535,Sevim
Q19689539,Siegrun
Q19689540,Socorro
Q19689541,Steffi
Q19689544,Tabea
Q19689545,Uda
Q19689548,Warja
Q19689554,Layla
Q19689582,Glória
Q19689737,Marie Anne
Q19689740,Marie-Anne
Q19689770,Palina
Q19690848,Maryja
Q19691068,Aksana
Q19691616,Jennie
Q19691734,Šarlota
Q19692509,Weronika
Q19693139,Iltrude
Q19693344,Adelaida
Q19693353,Ruut
Q19693359,La Toya
Q19693365,Charlène
Q19693378,Josepha
Q19693384,Jozefa
Q19700195,Kandida
Q19722959,Sumiko
Q19723449,Wiebke
Q19724984,Cleo
Q19729592,Elionor
Q19729788,Eliška
Q19731349,Dulce
Q19731666,Leya
Q19751131,Stanka
Q19760437,Eleni
Q19760516,Luitgard
Q19768293,Zdzisława
Q19776508,Inês
Q19776534,Vincenza
Q19776536,Vincencia
Q19776537,Wincenta
Q19776538,Vincencija
Q19789168,Flávia
Q19792223,Andrietta
Q19792225,Anais
Q19795151,Parvina
Q19796726,Dafné
Q19796744,Scolastica
Q19796745,Scholastica
Q19796915,Anki
Q19796927,Samuela
Q19796956,Viridiana
Q19798631,María Teresa
Q19798637,Carmela
Q19798802,Kristina
Q19798818,Edvige
Q19798827,Marcela
Q19799392,Cendrine
Q19799548,Hedvika
Q19799551,Hadewig
Q19799553,Hedviga
Q19799580,Hlíf
Q19799617,Triin
Q19799683,Triinu
Q19799954,Erina
Q19799965,Erina
Q19799981,Dahlia
Q19799995,Evelína
Q19802944,Pietra
Q19803230,Niina
Q19809005,Mata
Q19810270,Hanae
Q19810271,Hildreth
Q19810272,Jillian
Q19810273,Lill
Q19810274,Luce
Q19810276,Maryam
Q19810278,Mathea
Q19810279,Min
Q19810283,Nike
Q19816187,Birgitta
Q19816196,Birgitte
Q19816203,Brigita
Q19816245,Brygida
Q19816249,Brígida
Q19816251,Brec'hed
Q19816266,Bríxida
Q19816474,Wilhelmina
Q18761023,Valma
Q18761024,Vappu
Q18761025,Varpu
Q18761029,Vellamo
Q18761030,Velma
Q18761033,Vieno
Q18761035,Vuokko
Q18761819,Marged
Q18786780,Flore
Q18812537,Alojza
Q18819942,Šulamit
Q18844235,Genoveva
Q18914783,Mercè
Q18914785,Mercédesz
Q18914787,Roser
Q18920953,Fortunata
Q18924869,Sibylle
Q18924997,Ulrike
Q18924998,Ulrika
Q18925001,Ulrikke
Q18925003,Ulryka
Q18932128,Sibella
Q18938953,Cèlia
Q18940824,Estrellita
Q18953804,Karima
Q18972062,Nadzeya
Q18984731,Ryann
Q18985757,Tabitha
Q18987075,Rogelia
Q18987717,Q18987717
Q19008026,Lleucu
Q19011047,Zivar
Q19011062,Negin
Q19011154,Chhaya
